Iteration,Fitness,Chromosome
12300,0.398400073269,[-3.15, 9.92]
12400,0.398400073269,[-3.15, 9.92]
12500,0.398400073269,[-3.15, 9.92]
12600,0.398400073269,[-3.15, 9.92]
12700,0.398400073269,[-3.15, 9.92]
12800,0.398400073269,[-3.15, 9.92]
12900,0.398400073269,[-3.15, 9.92]
13000,0.398400073269,[-3.15, 9.92]
13100,0.398400073269,[-3.15, 9.92]
13200,0.398400073269,[-3.15, 9.92]
13300,0.398400073269,[-3.15, 9.92]
13400,0.398400073269,[-3.15, 9.92]
13500,0.398400073269,[-3.15, 9.92]
13600,0.398400073269,[-3.15, 9.92]
13700,0.398400073269,[-3.15, 9.92]
13800,0.398400073269,[-3.15, 9.92]
13900,0.398400073269,[-3.15, 9.92]
14000,0.398400073269,[-3.15, 9.92]
14100,0.398400073269,[-3.15, 9.92]
14200,0.398400073269,[-3.15, 9.92]
14300,0.398400073269,[-3.15, 9.92]
14400,0.398400073269,[-3.15, 9.92]
14500,0.398400073269,[-3.15, 9.92]
14600,0.398400073269,[-3.15, 9.92]
14700,0.398400073269,[-3.15, 9.92]
14800,0.398400073269,[-3.15, 9.92]
14900,0.398400073269,[-3.15, 9.92]
15000,0.398400073269,[-3.15, 9.92]
15100,0.398400073269,[-3.15, 9.92]
15200,0.398400073269,[-3.15, 9.92]
15300,0.398400073269,[-3.15, 9.92]
15400,0.398400073269,[-3.15, 9.92]
15500,0.398400073269,[-3.15, 9.92]
15600,0.398400073269,[-3.15, 9.92]
15700,0.398400073269,[-3.15, 9.92]
15800,0.398400073269,[-3.15, 9.92]
15900,0.398400073269,[-3.15, 9.92]
16000,0.398400073269,[-3.15, 9.92]
16100,0.398400073269,[-3.15, 9.92]
16200,0.398400073269,[-3.15, 9.92]
16300,0.398400073269,[-3.15, 9.92]
16400,0.398400073269,[-3.15, 9.92]
16500,0.398400073269,[-3.15, 9.92]
16600,0.398400073269,[-3.15, 9.92]
16700,0.398400073269,[-3.15, 9.92]
16800,0.398400073269,[-3.15, 9.92]
16900,0.398400073269,[-3.15, 9.92]
17000,0.398400073269,[-3.15, 9.92]
17100,0.398400073269,[-3.15, 9.92]
17200,0.398400073269,[-3.15, 9.92]
17300,0.398400073269,[-3.15, 9.92]
17400,0.398400073269,[-3.15, 9.92]
17500,0.398400073269,[-3.15, 9.92]
17600,0.398400073269,[-3.15, 9.92]
17700,0.398400073269,[-3.15, 9.92]
17800,0.398400073269,[-3.15, 9.92]
17900,0.398400073269,[-3.15, 9.92]
18000,0.398400073269,[-3.15, 9.92]
18100,0.398400073269,[-3.15, 9.92]
18200,0.398400073269,[-3.15, 9.92]
18300,0.398400073269,[-3.15, 9.92]
18400,0.398400073269,[-3.15, 9.92]
18500,0.398400073269,[-3.15, 9.92]
18600,0.398400073269,[-3.15, 9.92]
18700,0.398400073269,[-3.15, 9.92]
18800,0.398400073269,[-3.15, 9.92]
18900,0.398400073269,[-3.15, 9.92]
19000,0.398400073269,[-3.15, 9.92]
19100,0.398400073269,[-3.15, 9.92]
19200,0.398400073269,[-3.15, 9.92]
19300,0.398400073269,[-3.15, 9.92]
19400,0.398400073269,[-3.15, 9.92]
19500,0.398400073269,[-3.15, 9.92]
19600,0.398400073269,[-3.15, 9.92]
19700,0.398400073269,[-3.15, 9.92]
19800,0.398400073269,[-3.15, 9.92]
19900,0.398400073269,[-3.15, 9.92]
