Iteration,Fitness,Chromosome
7200,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7300,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7400,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7500,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7600,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7700,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7800,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7900,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
8000,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
8100,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
8200,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
8300,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8400,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8500,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8600,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8700,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8800,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
8900,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
